code,interlevel,location,original
012816006,Bgy,Dolores,True
012816007,Bgy,Laoa,True
012816008,Bgy,Masintoc,True
012816009,Bgy,Monte,True
012816010,Bgy,Mumulaan,True
012816011,Bgy,Nagbacalan,True
012816012,Bgy,Nalasin,True
012816013,Bgy,Nanguyudan,True
012816014,Bgy,Oaig-Upay-Abulao,True
012816015,Bgy,Pambaran,True
012816016,Bgy,Pannaratan,True
012816016,Bgy,Pannaratan (Pob.),False
012816017,Bgy,Paratong,True
012816018,Bgy,Pasil,True
012816019,Bgy,Salbang,True
012816019,Bgy,Salbang (Pob.),False
012816020,Bgy,San Agustin,True
012816021,Bgy,San Blas,True
012816021,Bgy,San Blas (Pob.),False
012816022,Bgy,San Juan,True
012816025,Bgy,San Pedro,True
012816028,Bgy,San Roque,True
012816028,Bgy,San Roque (Pob.),False
012816029,Bgy,Sangladan Pob.,True
012816029,Bgy,Nalbuan,True
012816029,Bgy,Sangladan Pob. (Nalbuan),True
012816030,Bgy,Santa Rita,True
012816030,Bgy,Santa Rita (Pob.),False
012816031,Bgy,Sideg,True
012816032,Bgy,Suba,True
012816033,Bgy,Sungadan,True
012816034,Bgy,Surgui,True
012816035,Bgy,Veronica,True
012817000,Mun,PASUQUIN,True
012817001,Bgy,Batuli,True
012817002,Bgy,Binsang,True
012817003,Bgy,Nalvo,True
012817003,Bgy,Cababaan-Nalvo,True
012817003,Bgy,Nalvo (Cababaan-Nalvo),True
012817004,Bgy,Caruan,True
012817005,Bgy,Carusikis,True
012817006,Bgy,Carusipan,True
012817007,Bgy,Dadaeman,True
012817008,Bgy,Darupidip,True
012817009,Bgy,Davila,True
012817010,Bgy,Dilanis,True
012817011,Bgy,Dilavo,True
012817012,Bgy,Estancia,True
012817014,Bgy,Naglicuan,True
012817015,Bgy,Nagsanga,True
012817016,Bgy,Ngabangab,True
012817017,Bgy,Pangil,True
012817018,Bgy,Poblacion 1,True
012817019,Bgy,Poblacion 2,True
012817020,Bgy,Poblacion 3,True
012817021,Bgy,Poblacion 4,True
012817022,Bgy,Pragata,True
012817022,Bgy,Pragata-Bungro,True
012817022,Bgy,Pragata (Pragata-Bungro),True
012817023,Bgy,Puyupuyan,True
012817024,Bgy,Sulongan,True
012817025,Bgy,Salpad,True
012817026,Bgy,San Juan,True
012817027,Bgy,Santa Catalina,True
012817028,Bgy,Santa Matilde,True
012817029,Bgy,Sapat,True
012817030,Bgy,Sulbec,True
012817031,Bgy,Surong,True
012817032,Bgy,Susugaen,True
012817033,Bgy,Tabungao,True
012817034,Bgy,Tadao,True
012818000,Mun,PIDDIG,True
012818001,Bgy,Ab-abut,True
012818002,Bgy,Abucay,True
012818003,Bgy,Anao,True
012818003,Bgy,Anao (Pob.),False
012818004,Bgy,Arua-ay,True
012818005,Bgy,Bimmanga,True
012818006,Bgy,Boyboy,True
012818007,Bgy,Cabaroan,True
012818007,Bgy,Cabaroan (Pob.),False
012818008,Bgy,Calambeg,True
012818009,Bgy,Callusa,True
012818010,Bgy,Dupitac,True
012818011,Bgy,Estancia,True
012818012,Bgy,Gayamat,True
012818013,Bgy,Lagandit,True
012818014,Bgy,Libnaoan,True
012818015,Bgy,Loing,True
012818015,Bgy,Loing (Pob.),False
012818016,Bgy,Maab-abaca,True
012818017,Bgy,Mangitayag,True
012818018,Bgy,Maruaya,True
012818019,Bgy,San Antonio,True
012818020,Bgy,Santa Maria,True
012818021,Bgy,Sucsuquen,True
012818022,Bgy,Tangaoan,True
012818023,Bgy,Tonoton,True
012819000,Mun,PINILI,True
012819001,Bgy,Aglipay,True
012819002,Bgy,Apatut-Lubong,True
012819003,Bgy,Badio,True
012819004,Bgy,Barbar,True
012819005,Bgy,Buanga,True
012819006,Bgy,Bulbulala,True
012819007,Bgy,Bungro,True
012819008,Bgy,Cabaroan,True
012819009,Bgy,Capangdanan,True
012819010,Bgy,Dalayap,True
012819011,Bgy,Darat,True
012819012,Bgy,Gulpeng,True
012819013,Bgy,Liliputen,True
012819014,Bgy,Lumbaan-Bicbica,True
012819015,Bgy,Nagtrigoan,True
012819016,Bgy,Pagdilao (Pob.),False
012819016,Bgy,Pagdilao,True
012819017,Bgy,Pugaoan,True
012819018,Bgy,Puritac,True
012819019,Bgy,Sacritan,True
012819020,Bgy,Salanap,True
012819021,Bgy,Santo Tomas,True
012819022,Bgy,Tartarabang,True
012819023,Bgy,Puzol,True
012819024,Bgy,Upon,True
012819025,Bgy,Valbuena (Pob.),False
012819025,Bgy,Valbuena,True
012820000,Mun,SAN NICOLAS,True
012820001,Bgy,San Francisco (Pob.),False
012820001,Bgy,San Francisco,True
012820002,Bgy,San Ildefonso (Pob.),False
012820002,Bgy,San Ildefonso,True
012820003,Bgy,San Agustin,True
012820004,Bgy,San Baltazar (Pob.),False
012820004,Bgy,San Baltazar,True
012820005,Bgy,San Bartolome (Pob.),False
012820005,Bgy,San Bartolome,True
012820006,Bgy,San Cayetano,True
012820006,Bgy,San Cayetano (Pob.),False
012820007,Bgy,San Eugenio (Pob.),False
012820007,Bgy,San Eugenio,True
012820008,Bgy,San Fernando (Pob.),False
012820008,Bgy,San Fernando,True
012820009,Bgy,San Gregorio (Pob.),False
012820009,Bgy,San Gregorio,True
012820010,Bgy,San Guillermo,True
012820011,Bgy,San Jose,True
012820011,Bgy,San Jose (Pob.),False
012820012,Bgy,San Juan Bautista (Pob.),False
012820012,Bgy,San Juan Bautista,True
012820013,Bgy,San Lorenzo,True
012820014,Bgy,San Lucas (Pob.),False
012820014,Bgy,San Lucas,True
012820015,Bgy,San Marcos,True
012820015,Bgy,Payas,True
012820015,Bgy,San Marcos (Payas),True
012820016,Bgy,San Miguel,True
012820016,Bgy,San Miguel (Pob.),False
012820017,Bgy,San Pablo,True
012820018,Bgy,San Paulo,True
012820018,Bgy,San Paulo (Pob.),False
012820019,Bgy,San Pedro (Bingao),True
012820019,Bgy,Bingao,True
012820019,Bgy,San Pedro,True
012820020,Bgy,San Rufino,True
012820020,Bgy,San Rufino (Pob.),False
012820021,Bgy,San Silvestre,True
012820021,Bgy,San Silvestre (Pob.),False
012820022,Bgy,Santa Asuncion (Samac),True
012820022,Bgy,Santa Asuncion,True
012820022,Bgy,Samac,True
012820023,Bgy,Barabar,True
012820023,Bgy,Santa Cecilia (Barabar),True
012820023,Bgy,Santa Cecilia,True
012820024,Bgy,Nagrebcan,True
012820024,Bgy,Santa Monica (Nagrebcan),True
012820024,Bgy,Santa Monica,True
012821000,Mun,SARRAT,True
012821001,Bgy,San Agustin,True
012821001,Bgy,San Agustin (Pob.),False
012821002,Bgy,San Andres,True
012821003,Bgy,San Antonio,True
012821004,Bgy,San Bernabe,True
012821005,Bgy,San Cristobal,True
012821006,Bgy,San Felipe,True
012821007,Bgy,San Francisco,True
012821007,Bgy,San Francisco (Pob.),False
012821008,Bgy,San Isidro,True
012821009,Bgy,San Joaquin (Pob.),False
012821009,Bgy,San Joaquin,True
012821010,Bgy,San Jose,True
012821011,Bgy,San Juan,True
012821012,Bgy,San Leandro,True
012821012,Bgy,San Leandro (Pob.),False
012821014,Bgy,San Lorenzo,True
012821015,Bgy,San Manuel,True
012821016,Bgy,San Marcos,True
012821017,Bgy,San Nicolas,True
012821018,Bgy,San Pedro,True
012821019,Bgy,San Roque,True
012821020,Bgy,San Vicente,True
012821020,Bgy,San Vicente (Pob.),False
012821021,Bgy,Santa Barbara,True
012821021,Bgy,Santa Barbara (Pob.),False
012821022,Bgy,Santa Magdalena,True
012821023,Bgy,Santa Rosa,True
012821024,Bgy,Santo Santiago,True
012821025,Bgy,Santo Tomas,True
012822000,Mun,SOLSONA,True
012822001,Bgy,Aguitap,True
012822002,Bgy,Bagbag,True
012822003,Bgy,Bagbago,True
012822004,Bgy,Barcelona,True
012822005,Bgy,Bubuos,True
012822006,Bgy,Capurictan,True
012822007,Bgy,Catangraran,True
012822008,Bgy,Darasdas,True
012822009,Bgy,Juan (Pob.),False
012822009,Bgy,Juan,True
012822010,Bgy,Laureta,True
012822010,Bgy,Laureta (Pob.),False
012822011,Bgy,Lipay,True
012822012,Bgy,Maananteng,True
012822013,Bgy,Manalpac,True
012822014,Bgy,Mariquet,True
012822015,Bgy,Nagpatpatan,True
012822016,Bgy,Nalasin,True
012822017,Bgy,Puttao,True
012822018,Bgy,San Juan,True
012822019,Bgy,San Julian,True
012822020,Bgy,Santa Ana,True
012822021,Bgy,Santiago,True
012822022,Bgy,Talugtog,True
012823000,Mun,VINTAR,True
012823001,Bgy,Abkir,True
012823003,Bgy,Alsem,True
012823005,Bgy,Bago,True
012823010,Bgy,Bulbulala,True
012823011,Bgy,Cabangaran,True
012823012,Bgy,Cabayo,True
012823013,Bgy,Cabisocolan,True
012823014,Bgy,Canaam,True
012823015,Bgy,Columbia,True
012823016,Bgy,Dagupan,True
012823017,Bgy,Diaton,True
012823017,Bgy,Pedro F. Alviar (Diaton),True
012823017,Bgy,Pedro F. Alviar,True
012823019,Bgy,Dipilat,True
012823022,Bgy,Esperanza,True
012823023,Bgy,Ester,True
012823024,Bgy,Isic Isic,True
012823027,Bgy,Lubnac,True
012823028,Bgy,Mabanbanag,True
012823030,Bgy,Alejo Malasig,True
012823031,Bgy,Manarang,True
012823033,Bgy,Margaay,True
012823035,Bgy,Namoroc,True
012823038,Bgy,Malampa (Peninaan-Malampa),True
012823038,Bgy,Peninaan-Malampa,True
012823038,Bgy,Malampa,True
012823039,Bgy,Parparoroc,True
012823040,Bgy,Parut,True
012823047,Bgy,Salsalamagui,True
012823049,Bgy,San Jose,True
012823049,Bgy,Lipay,True
012823049,Bgy,San Jose (Lipay),True
012823050,Bgy,San Nicolas,True
012823050,Bgy,San Nicolas (Pob.),False
012823051,Bgy,San Pedro,True
012823051,Bgy,San Pedro (Pob.),False
012823052,Bgy,San Ramon,True
012823052,Bgy,San Ramon (Pob.),False
012823053,Bgy,San Roque (Pob.),False
012823053,Bgy,San Roque,True
012823054,Bgy,Santa Maria,True
012823054,Bgy,Santa Maria (Pob.),False
012823056,Bgy,Tamdagan,True
012823058,Bgy,Visaya,True
012900000,Prov,ILOCOS SUR,True
012901000,Mun,ALILEM,True
012901001,Bgy,Alilem Daya (Pob.),False
012901001,Bgy,Alilem Daya,True
012901002,Bgy,Amilongan,True
012901003,Bgy,Anaao,True
012901004,Bgy,Apang,True
012901005,Bgy,Apaya,True
012901006,Bgy,Batbato,True
012901010,Bgy,Daddaay,True
012901011,Bgy,Dalawa,True
012901013,Bgy,Kiat,True
012902000,Mun,BANAYOYO,True
012902001,Bgy,Bagbagotot,True
012902002,Bgy,Banbanaal,True
012902004,Bgy,Bisangol,True
012902005,Bgy,Cadanglaan,True
012902006,Bgy,Casilagan Norte,True
012902007,Bgy,Casilagan Sur,True
012902008,Bgy,Elefante,True
012902009,Bgy,Guardia,True
012902010,Bgy,Lintic,True
012902011,Bgy,Lopez,True
012902012,Bgy,Montero,True
012902013,Bgy,Naguimba,True
012902014,Bgy,Pila,True
012902015,Bgy,Poblacion,True
012903000,Mun,BANTAY,True
012903001,Bgy,Aggay,True
012903002,Bgy,An-annam,True
012903003,Bgy,Balaleng,True
012903004,Bgy,Banaoang,True
012903005,Bgy,Bulag,True
012903006,Bgy,Buquig,True
012903007,Bgy,Cabalanggan,True
012903008,Bgy,Cabaroan,True
012903009,Bgy,Cabusligan,True
012903010,Bgy,Capangdanan,True
012903011,Bgy,Guimod,True
012903012,Bgy,Lingsat,True
012903013,Bgy,Malingeb,True
012903014,Bgy,Mira,True
012903015,Bgy,Naguiddayan,True
012903016,Bgy,Ora,True
012903017,Bgy,Paing,True
012903018,Bgy,Puspus,True
012903019,Bgy,Quimmarayan,True
012903020,Bgy,Sagneb,True
012903021,Bgy,Sagpat,True
012903022,Bgy,San Mariano,True
012903022,Bgy,Sallacong,True
012903022,Bgy,San Mariano (Sallacong),True
012903023,Bgy,San Isidro,True
012903024,Bgy,San Julian,True
012903026,Bgy,Sinabaan,True
012903027,Bgy,Taguiporo,True
012903028,Bgy,Taleb,True
012903029,Bgy,Tay-ac,True
012903030,Bgy,Barangay 1,True
012903030,Bgy,Barangay 1 (Pob.),False
012903031,Bgy,Barangay 2,True
012903031,Bgy,Barangay 2 (Pob.),False
012903032,Bgy,Barangay 3,True
012903032,Bgy,Barangay 3 (Pob.),False
012903033,Bgy,Barangay 4,True
012903033,Bgy,Barangay 4 (Pob.),False
012903034,Bgy,Barangay 5,True
012903034,Bgy,Barangay 5 (Pob.),False
012903035,Bgy,Barangay 6 (Pob.),False
012903035,Bgy,Barangay 6,True
012904000,Mun,BURGOS,True
012904001,Bgy,Ambugat,True
012904002,Bgy,Balugang,True
012904003,Bgy,Bangbangar,True
012904005,Bgy,Bessang,True
012904006,Bgy,Cabcaburao,True
012904007,Bgy,Cadacad,True
012904008,Bgy,Callitong,True
012904009,Bgy,Dayanki,True
012904010,Bgy,Lesseb,True
012904011,Bgy,Lubing,True
012904012,Bgy,Lucaban,True
012904013,Bgy,Luna,True
012904014,Bgy,Macaoayan,True
012904015,Bgy,Mambug,True
012904016,Bgy,Manaboc,True
012904017,Bgy,Mapanit,True
012904018,Bgy,Masingit,True
012904018,Bgy,Poblacion Sur (Masingit),True
012904018,Bgy,Poblacion Sur,True
012904019,Bgy,Nagpanaoan,True
012904020,Bgy,Dirdirig,True
012904020,Bgy,Dirdirig-Paday,True
012904020,Bgy,Dirdirig (Dirdirig-Paday),True
012904022,Bgy,Paduros,True
012904023,Bgy,Patac,True
012904024,Bgy,Poblacion Norte,True
012904024,Bgy,Bato,True
012904024,Bgy,Poblacion Norte (Bato),True
012904026,Bgy,Sabangan Pinggan,True
012904027,Bgy,Subadi Norte,True
012904028,Bgy,Subadi Sur,True
012904029,Bgy,Taliao,True
012905000,Mun,CABUGAO,True
012905001,Bgy,Alinaay,True
012905002,Bgy,Aragan,True
012905003,Bgy,Arnap,True
012905004,Bgy,Baclig (Pob.),False
012905004,Bgy,Baclig,True
012905005,Bgy,Bato,True
012905006,Bgy,Bonifacio (Pob.),False
012905006,Bgy,Bonifacio,True
012905007,Bgy,Bungro,True
012905008,Bgy,Cacadiran,True
012905009,Bgy,Caellayan,True
012905010,Bgy,Carusipan,True
012905011,Bgy,Catucdaan,True
012905012,Bgy,Cuancabal,True
012905013,Bgy,Cuantacla,True
012905014,Bgy,Daclapan,True
012905015,Bgy,Dardarat,True
012905016,Bgy,Lipit,True
012905017,Bgy,Maradodon,True
012905018,Bgy,Margaay,True
012905019,Bgy,Nagsantaan,True
012905020,Bgy,Nagsincaoan,True
012905021,Bgy,Namruangan,True
012905022,Bgy,Pila,True
012905023,Bgy,Pug-os,True
012905024,Bgy,Quezon (Pob.),False
012905024,Bgy,Quezon,True
012905025,Bgy,Reppaac,True
012905026,Bgy,Rizal (Pob.),False
012905026,Bgy,Rizal,True
012905027,Bgy,Sabang,True
012905028,Bgy,Sagayaden,True
012905029,Bgy,Salapasap,True
012905030,Bgy,Salomague,True
012905031,Bgy,Sisim,True
012905032,Bgy,Turod,True
012905033,Bgy,Turod-Patac,True
012906000,City,CANDON,True
012906001,Bgy,Allangigan Primero,True
012906002,Bgy,Allangigan Segundo,True
012906003,Bgy,Amguid,True
012906004,Bgy,Ayudante,True
012906005,Bgy,Bagani Camposanto,True
012906006,Bgy,Bagani Gabor,True
012906007,Bgy,Bagani Tocgo,True
012906008,Bgy,Bagani Ubbog,True
012906009,Bgy,Bagar,True
012906010,Bgy,Balingaoan,True
012906015,Bgy,Bugnay,True
012906016,Bgy,Calaoaan,True
012906017,Bgy,Calongbuyan,True
012906018,Bgy,Caterman,True
012906019,Bgy,Cubcubboot,True
012906020,Bgy,Darapidap,True
012906022,Bgy,Langlangca Primero,True
012906023,Bgy,Langlangca Segundo,True
012906024,Bgy,Oaig-Daya,True
012906025,Bgy,Palacapac,True
012906026,Bgy,Paras,True
012906027,Bgy,Parioc Primero,True
012906028,Bgy,Parioc Segundo,True
012906029,Bgy,Patpata Primero,True
012906030,Bgy,Patpata Segundo,True
012906031,Bgy,Paypayad,True
012906032,Bgy,Salvador Primero,True
012906033,Bgy,Salvador Segundo,True
012906034,Bgy,San Agustin,True
012906035,Bgy,San Andres,True
012906036,Bgy,San Antonio (Pob.),False
012906036,Bgy,San Antonio,True
012906037,Bgy,San Isidro (Pob.),False
012906037,Bgy,San Isidro,True
012906038,Bgy,San Jose (Pob.),False
012906038,Bgy,San Jose,True
012906039,Bgy,San Juan,True
012906039,Bgy,San Juan (Pob.),False
012906040,Bgy,San Nicolas,True
012906041,Bgy,San Pedro,True
012906042,Bgy,Santo Tomas,True
012906043,Bgy,Tablac,True
012906044,Bgy,Talogtog,True
012906045,Bgy,Tamurong Primero,True
012906046,Bgy,Tamurong Segundo,True
012906048,Bgy,Villarica,True
012907000,Mun,CAOAYAN,True
012907001,Bgy,Anonang Mayor,True
012907002,Bgy,Anonang Menor,True
012907003,Bgy,Baggoc,True
012907004,Bgy,Callaguip,True
012907005,Bgy,Caparacadan,True
012907006,Bgy,Fuerte,True
012907007,Bgy,Manangat,True
012907008,Bgy,Naguilian,True
012907009,Bgy,Nansuagao,True
012907010,Bgy,Pandan,True
012907011,Bgy,Pantay-Quitiquit,True
012907012,Bgy,Don Dimas Querubin,True
012907012,Bgy,Don Dimas Querubin (Pob.),False
012907013,Bgy,Puro,True
012907014,Bgy,Pantay Tamurong,True
012907015,Bgy,Villamar,True
012907016,Bgy,Don Alejandro Quirolgico,True
012907016,Bgy,Don Alejandro Quirolgico (Pob.),False
012907017,Bgy,Don Lorenzo Querubin,True
012907017,Bgy,Don Lorenzo Querubin (Pob.),False
012908000,Mun,CERVANTES,True
012908001,Bgy,Aluling,True
012908002,Bgy,Comillas North,True
012908003,Bgy,Comillas South,True
012908004,Bgy,Concepcion (Pob.),False
012908004,Bgy,Concepcion,True
012908005,Bgy,Dinwede East,True
012908006,Bgy,Dinwede West,True
012908007,Bgy,Libang,True
012908010,Bgy,Pilipil,True
012908013,Bgy,Remedios,True
012908014,Bgy,Rosario (Pob.),False
012908014,Bgy,Rosario,True
012908015,Bgy,San Juan,True
012908016,Bgy,San Luis,True
012908017,Bgy,Malaya,True
012909000,Mun,GALIMUYOD,True
012909001,Bgy,Abaya,True
012909002,Bgy,Baracbac,True
012909003,Bgy,Bidbiday,True
012909004,Bgy,Bitong,True
012909005,Bgy,Borobor,True
012909006,Bgy,Calimugtong,True
012909007,Bgy,Calongbuyan,True
012909008,Bgy,Calumbaya,True
012909009,Bgy,Daldagan,True
012909010,Bgy,Kilang,True
012909011,Bgy,Legaspi,True
012909012,Bgy,Mabayag,True
012909013,Bgy,Matanubong,True
012909014,Bgy,Mckinley,True
012909015,Bgy,Nagsingcaoan,True
012909016,Bgy,Oaig-Daya,True
012909017,Bgy,Pagangpang,True
012909018,Bgy,Patac,True
012909019,Bgy,Poblacion,True
012909020,Bgy,Rubio,True
012909021,Bgy,Sabangan-Bato,True
012909022,Bgy,Sacaang,True
012909023,Bgy,San Vicente,True
012909024,Bgy,Sapang,True
012910000,Mun,GREGORIO DEL PILAR (CONCEPCION),True
012910000,Mun,CONCEPCION,False
012910000,Mun,GREGORIO DEL PILAR,False
012910001,Bgy,Alfonso,True
012910001,Bgy,Alfonso (Tangaoan),True
012910001,Bgy,Tangaoan,True
012910002,Bgy,Bussot,True
012910003,Bgy,Concepcion,True
012910004,Bgy,Dapdappig,True
012910005,Bgy,Matue-Butarag,True
012910007,Bgy,Poblacion Norte,True
012910008,Bgy,Poblacion Sur,True
012911000,Mun,LIDLIDDA,True
012911001,Bgy,Banucal,True
012911002,Bgy,Bequi-Walin,True
012911003,Bgy,Bugui,True
012911004,Bgy,Calungbuyan,True
012911005,Bgy,Carcarabasa,True
012911006,Bgy,Labut,True
012911007,Bgy,Poblacion Norte,True
012911008,Bgy,Poblacion Sur,True
012911009,Bgy,San Vicente,True
012911010,Bgy,Suysuyan,True
012911011,Bgy,Tay-ac,True
012912000,Mun,MAGSINGAL,True
012912001,Bgy,Alangan,True
012912002,Bgy,Bacar,True
012912006,Bgy,Barbarit,True
012912007,Bgy,Bungro,True
012912008,Bgy,Cabaroan,True
012912010,Bgy,Cadanglaan,True
012912011,Bgy,Caraisan,True
012912014,Bgy,Dacutan,True
012912015,Bgy,Labut,True
012912017,Bgy,Maas-asin,True
012912018,Bgy,Macatcatud,True
012912019,Bgy,Namalpalan,True
012912020,Bgy,Manzante,True
012912022,Bgy,Maratudo,True
012912023,Bgy,Miramar,True
012912025,Bgy,Napo,True
012912026,Bgy,Pagsanaan Norte,True
012912027,Bgy,Pagsanaan Sur,True
012912028,Bgy,Panay Norte,True
012912029,Bgy,Panay Sur,True
012912030,Bgy,Patong,True
012912031,Bgy,Puro,True
012912032,Bgy,San Basilio (Pob.),False
012912032,Bgy,San Basilio,True
012912033,Bgy,San Clemente,True
012912033,Bgy,San Clemente (Pob.),False
012912034,Bgy,San Julian (Pob.),False
012912034,Bgy,San Julian,True
012912035,Bgy,San Lucas,True
012912035,Bgy,San Lucas (Pob.),False
012912036,Bgy,San Ramon,True
012912036,Bgy,San Ramon (Pob.),False
012912037,Bgy,San Vicente,True
012912037,Bgy,San Vicente (Pob.),False
012912038,Bgy,Santa Monica,True
012912039,Bgy,Sarsaracat,True
012913000,Mun,NAGBUKEL,True
012913001,Bgy,Balaweg,True
012913002,Bgy,Bandril,True
012913003,Bgy,Bantugo,True
012913004,Bgy,Cadacad,True
012913005,Bgy,Casilagan,True
012913006,Bgy,Casocos,True
012913007,Bgy,Lapting,True
012913008,Bgy,Mapisi,True
012913009,Bgy,Mission,True
012913010,Bgy,Poblacion East,True
012913011,Bgy,Poblacion West,True
012913012,Bgy,Taleb,True
012914000,Mun,NARVACAN,True
012914001,Bgy,Abuor,True
012914002,Bgy,Ambulogan,True
012914004,Bgy,Aquib,True
012914005,Bgy,Banglayan,True
012914006,Bgy,Bulanos,True
012914007,Bgy,Cadacad,True
012914008,Bgy,Cagayungan,True
012914009,Bgy,Camarao,True
012914010,Bgy,Casilagan,True
012914011,Bgy,Codoog,True
012914012,Bgy,Dasay,True
012914013,Bgy,Dinalaoan,True
012914014,Bgy,Estancia,True
012914015,Bgy,Lanipao,True
012914016,Bgy,Lungog,True
012914017,Bgy,Margaay,True
012914018,Bgy,Marozo,True
012914019,Bgy,Naguneg,True
012914020,Bgy,Orence,True
012914021,Bgy,Pantoc,True
012914022,Bgy,Paratong,True
012914023,Bgy,Parparia,True
012914024,Bgy,Quinarayan,True
012914025,Bgy,Rivadavia,True
012914026,Bgy,San Antonio,True
012914027,Bgy,San Jose (Pob.),False
012914027,Bgy,San Jose,True
012914028,Bgy,San Pablo,True
012914029,Bgy,San Pedro,True
012914030,Bgy,Santa Lucia (Pob.),False
012914030,Bgy,Santa Lucia,True
012914031,Bgy,Sarmingan,True
012914032,Bgy,Sucoc,True
012914033,Bgy,Sulvec,True
012914034,Bgy,Turod,True
012914035,Bgy,Bantay Abot,True
012915000,Mun,QUIRINO (ANGKAKI),True
012915000,Mun,ANGKAKI,False
012915000,Mun,QUIRINO,False
012915001,Bgy,Banoen,True
012915002,Bgy,Cayus,True
012915003,Bgy,Lamag,True
012915003,Bgy,Patungcaleo,True
012915003,Bgy,Patungcaleo (Lamag),True
012915004,Bgy,Malideg,True
012915005,Bgy,Namitpit,True
012915006,Bgy,Patiacan,True
012915007,Bgy,Legleg (Pob.),False
012915007,Bgy,Legleg,True
012915008,Bgy,Suagayan,True
012915009,Bgy,Lamag,True
012915009,Bgy,Tubtuba,True
012915009,Bgy,Lamag (Tubtuba),True
012916000,Mun,SALCEDO,False
012916000,Mun,BAUGEN,False
012916000,Mun,SALCEDO (BAUGEN),True
012916001,Bgy,Atabay,True
012916002,Bgy,Calangcuasan,True
012916003,Bgy,Balidbid,True
012916004,Bgy,Baluarte,True
012916005,Bgy,Baybayading,True
012916006,Bgy,Boguibog,True
012916007,Bgy,Bulala-Leguey,True
012916008,Bgy,Kaliwakiw,True
012916010,Bgy,Culiong,True
012916011,Bgy,Dinaratan,True
012916012,Bgy,Kinmarin,True
012916013,Bgy,Lucbuban,True
012916014,Bgy,Madarang,True
012916015,Bgy,Maligcong,True
012916016,Bgy,Pias,True
012916017,Bgy,Poblacion Norte,True
012916018,Bgy,Poblacion Sur,True
012916019,Bgy,San Gaspar,True
012916020,Bgy,San Tiburcio,True
012916021,Bgy,Sorioan,True
012916022,Bgy,Ubbog,True
012917000,Mun,SAN EMILIO,True
012917001,Bgy,Cabaroan (Pob.),False
012917001,Bgy,Cabaroan,True
012917002,Bgy,Kalumsing,True
012917003,Bgy,Lancuas,True
012917004,Bgy,Matibuey,True
012917005,Bgy,Paltoc,True
012917006,Bgy,Sibsibbu,True
012917007,Bgy,Tiagan,True
012917008,Bgy,San Miliano,True
012918000,Mun,SAN ESTEBAN,True
012918001,Bgy,Ansad,True
012918002,Bgy,Apatot,True
012918003,Bgy,Bateria,True
012918004,Bgy,Cabaroan,True
012918005,Bgy,Cappa-cappa,True
012918006,Bgy,Poblacion,True
012918007,Bgy,San Nicolas,True
012918008,Bgy,San Pablo,True
012918009,Bgy,San Rafael,True
012918010,Bgy,Villa Quirino,True
012919000,Mun,SAN ILDEFONSO,True
012919001,Bgy,Arnap,True
012919002,Bgy,Bahet,True
012919003,Bgy,Belen,True
012919004,Bgy,Bungro,True
012919006,Bgy,Busiing Sur,True
012919007,Bgy,Busiing Norte,True
012919009,Bgy,Dongalo,True
012919010,Bgy,Gongogong,True
012919011,Bgy,Iboy,True
012919013,Bgy,Otol-Patac,True
012919014,Bgy,Poblacion East,True
012919015,Bgy,Poblacion West,True
012919016,Bgy,Kinamantirisan,True
012919017,Bgy,Sagneb,True
012919018,Bgy,Sagsagat,True
012920000,Mun,SAN JUAN,False
012920000,Mun,LAPOG,False
012920000,Mun,SAN JUAN (LAPOG),True
012920001,Bgy,Bacsil,True
012920002,Bgy,Baliw,True
012920003,Bgy,Bannuar,True
012920003,Bgy,Bannuar (Pob.),False
012920004,Bgy,Barbar,True
012920005,Bgy,Cabanglotan,True
012920006,Bgy,Cacandongan,True
012920007,Bgy,Camanggaan,True
012920008,Bgy,Camindoroan,True
012920009,Bgy,Caronoan,True
012920010,Bgy,Darao,True
012920012,Bgy,Dardarat,True
012920013,Bgy,Guimod Norte,True
012920014,Bgy,Guimod Sur,True
012920015,Bgy,Immayos Norte,True
012920016,Bgy,Immayos Sur,True
012920017,Bgy,Labnig,True
012920018,Bgy,Lapting,True
012920019,Bgy,Lira (Pob.),False
012920019,Bgy,Lira,True
012920020,Bgy,Malamin,True
012920021,Bgy,Muraya,True
012920022,Bgy,Nagsabaran,True
012920023,Bgy,Nagsupotan,True
012920025,Bgy,Pandayan,True
012920025,Bgy,Pandayan (Pob.),False
012920027,Bgy,Refaro,True
012920028,Bgy,Resurreccion (Pob.),False
